,sentiment
35339,0
10174,1
24830,1
37133,1
42628,1
36985,0
270,0
33664,1
23948,1
27058,1
42927,1
21096,0
39912,0
24330,0
32192,1
49040,0
21171,0
6455,1
13402,1
1923,0
11510,0
25870,0
10642,0
45172,1
32685,1
33727,0
4109,1
14723,0
27576,0
32637,1
8213,1
45227,0
28008,1
36908,1
44054,1
8292,0
30485,1
29436,1
6436,1
43213,0
44750,0
4121,0
46862,0
14647,0
7075,1
2033,1
30717,0
685,0
4375,1
44521,0
25206,1
4002,1
27456,0
12361,0
24375,0
49933,1
19470,1
11800,0
9517,0
7136,0
36201,0
26422,0
6248,0
45837,1
6744,1
7850,0
18759,1
41431,1
4802,0
3517,1
42623,0
43437,1
29026,1
29260,0
10160,1
2361,0
19864,1
16660,0
3478,0
17720,0
15503,1
20402,0
28301,1
5659,1
2201,0
44295,0
26077,0
10314,0
12346,1
32153,0
20520,1
18039,1
20859,0
269,1
49589,0
23738,1
35227,0
177,0
33091,0
23410,0
26214,0
32415,0
32057,0
35259,0
48868,0
46569,1
21178,0
31959,1
24749,0
20911,1
4842,0
31696,0
48533,1
32638,0
14072,0
5135,0
7768,0
38013,1
22162,1
34712,0
32238,1
42579,1
22169,1
22786,0
912,0
40791,0
10061,1
20787,0
19582,0
32231,0
32084,1
28162,0
15336,0
6876,1
41064,1
12585,1
49260,1
622,1
40654,0
27901,0
49244,0
49143,0
8878,1
2287,1
45974,1
22087,1
18470,0
9703,1
34030,0
16175,0
8514,1
12584,0
25448,1
28434,1
25054,1
40148,1
33511,0
223,0
23755,0
41382,1
35378,0
30277,0
7553,0
2208,0
48738,1
21149,0
10425,1
31761,0
18523,1
18217,0
12374,1
45660,0
41219,1
14789,1
10990,0
34302,0
49581,1
29041,0
45443,0
15319,1
35502,1
6992,1
18772,1
8532,1
5556,0
37046,1
23842,1
44622,0
3752,0
8094,0
28686,1
36644,1
48161,0
2190,1
30861,0
48414,1
31256,0
47968,1
46336,0
8928,0
33063,0
15741,1
39400,0
28762,1
22527,1
45721,0
19946,1
18788,0
5716,1
30446,1
38940,0
6578,1
9383,0
36464,0
33267,0
49853,1
36614,0
41517,0
17678,1
12898,1
42778,1
43982,1
32797,1
31901,1
8852,1
33476,1
48986,1
19268,0
878,0
36765,1
44266,0
7767,1
37625,0
45658,1
42895,1
17114,0
39151,1
36750,0
10231,0
35493,0
359,0
8136,1
35913,0
3132,0
39003,0
40242,0
10379,1
15947,0
28611,0
43304,1
11455,0
31404,1
48064,1
31322,1
34901,1
37856,1
27642,1
35286,1
14652,1
27552,1
43229,0
18776,1
43899,1
1328,1
35624,1
10771,1
30057,0
40212,0
21497,1
19189,1
6951,1
35703,0
35068,0
2796,0
30787,0
16536,1
13549,1
18766,1
7196,0
11681,0
5706,1
36140,1
41489,0
1356,0
42203,1
40220,0
43444,0
20111,1
411,1
47352,0
16387,1
25399,1
40786,0
34747,0
286,1
28932,1
31858,1
4161,1
34430,1
36013,0
23423,1
31314,0
44730,1
41783,0
24391,1
35211,0
26494,0
39794,1
27948,0
19912,0
24654,0
33652,0
38100,0
32198,1
39833,1
28142,1
47422,0
48452,1
4258,0
34925,0
49493,0
37204,0
35275,1
18560,1
5844,0
6300,1
31772,0
8096,0
31539,0
41170,1
24428,1
12509,1
10182,0
44932,0
4584,1
24025,0
42805,1
24896,0
32053,1
10084,0
13544,0
18438,1
37179,0
17556,0
1261,0
19170,0
36313,1
9085,0
30670,1
24358,1
213,1
21406,0
34455,0
4174,1
6341,1
5414,1
15097,1
34972,0
49867,1
1117,0
31375,1
32620,1
10696,1
28108,1
30054,0
10569,1
19000,1
4525,0
24505,0
514,0
16552,0
48497,1
2584,0
27179,1
34957,0
2425,1
22528,0
9875,1
32709,0
21011,1
30538,1
34239,0
32105,1
14945,0
41623,0
25240,1
5634,1
28678,0
29314,1
46549,1
19716,0
45023,0
44317,0
34180,0
40074,1
5132,1
38114,1
40530,1
42830,0
15622,0
19099,0
32820,1
6422,0
8511,1
46466,0
47897,0
48942,0
16699,1
45990,0
2918,0
27465,1
15268,1
5554,0
13159,1
22701,0
2533,1
16401,1
6460,0
42045,0
37509,0
37857,1
28705,0
9477,0
41087,0
24923,1
45905,1
48400,1
22397,1
12127,1
43893,1
4590,0
13078,1
33285,1
10879,1
10468,1
42744,1
22517,1
49226,0
13405,1
11816,1
36508,0
12799,1
16681,1
8487,0
2497,1
16634,0
38955,0
8518,1
3103,0
23961,0
12256,1
34446,1
900,1
8813,1
34989,1
15547,0
16394,1
18207,1
48429,1
33632,0
21186,0
6292,0
29584,1
37659,0
24744,1
14264,0
19957,0
7885,1
1650,0
35178,1
140,0
23598,1
30537,1
25276,0
44501,1
23366,0
13743,1
37352,1
39480,0
26757,1
18340,0
45589,0
16548,0
21099,1
29464,0
27113,1
49097,0
21428,1
22712,0
43069,0
37037,1
20844,1
15260,0
5588,1
13554,0
7047,1
47658,1
36657,0
30978,0
33463,1
13388,1
43838,0
29803,0
27439,1
40427,0
15672,1
30044,0
16505,0
4577,1
16906,1
1148,1
19931,1
3459,0
16837,1
15180,1
18760,0
26729,0
14280,0
11318,0
22365,1
14927,1
16104,1
22067,0
24684,0
12116,0
10517,0
40856,1
34226,1
42546,0
17307,0
25982,0
41228,1
8138,1
2937,1
14120,0
3559,1
3528,0
18541,0
15988,1
28462,1
10982,1
39128,1
20481,0
46190,0
24431,0
46440,0
18859,1
45425,1
15454,1
27504,1
6258,1
15705,1
23858,1
520,0
45738,0
38738,0
27827,0
31621,0
46818,1
18763,0
31812,0
49131,1
30198,0
30007,0
14353,0
45585,0
17501,0
48689,1
33125,0
45384,1
49437,0
4749,1
11857,0
2878,1
40610,1
348,0
4847,1
3469,0
46929,0
17590,1
3706,1
37756,1
28319,1
16598,0
3634,0
46115,1
29319,0
14420,1
1664,1
14186,0
13836,1
37185,0
2842,1
18507,0
43026,1
1450,0
25698,0
34452,1
17742,1
28090,0
2242,0
30686,1
35545,0
36008,1
4628,1
4343,0
25810,1
15137,1
19500,1
48165,0
41462,1
5807,0
21860,1
7137,0
10290,1
34146,0
24875,0
33646,1
13693,0
20898,0
43062,0
513,0
24732,0
1101,0
23878,1
25834,0
29738,1
10795,0
44787,0
15713,0
38236,1
18568,0
13169,1
26174,0
22456,1
36592,1
44459,0
36767,1
5390,0
39935,0
47643,1
30150,1
45229,0
12503,0
12535,1
40690,1
26684,1
12596,0
42694,1
22974,0
26960,1
4282,1
8542,1
35888,1
24436,0
36728,0
3984,0
7185,0
45996,1
31983,1
36968,1
25327,1
14807,0
39064,0
49899,1
401,0
43845,0
45826,0
13638,1
37702,1
47086,0
12480,1
32843,1
14149,0
19774,1
30247,0
33169,1
9498,0
25740,0
22798,0
38907,0
19069,1
8710,1
24291,0
37738,0
41200,1
44176,0
43202,1
28897,0
30396,0
7871,1
18005,0
32023,0
7828,1
36102,1
23288,0
26009,1
19188,1
11176,1
8846,0
36640,1
8025,1
25718,0
27131,0
3144,0
30345,0
32261,1
48997,1
12904,1
45402,0
18884,0
3740,0
2130,0
49001,1
6983,1
48875,1
27786,0
33232,0
8771,1
17339,1
36851,0
40458,1
46832,1
30002,0
39413,0
37486,1
38974,0
44914,0
37910,1
24420,1
40511,0
12494,0
19398,0
34434,1
31237,0
43192,1
40923,1
9962,0
41892,0
45807,1
16069,0
39471,0
38268,0
1836,0
14983,0
8175,0
38470,1
5047,1
38119,1
13593,1
30322,0
1604,0
15676,0
12156,1
36610,0
19305,1
1475,1
25951,1
1145,1
15894,1
22035,1
10906,1
1235,0
46158,1
4907,0
9660,0
4545,1
5006,0
6694,0
18725,0
30680,0
18202,1
35640,0
40453,1
35049,0
21361,1
25086,1
33013,1
37072,0
679,0
40999,0
11177,1
47651,0
4848,0
31048,1
29818,1
18305,1
20699,0
39090,1
18851,0
21394,0
24167,0
3268,0
40729,0
2873,0
38166,1
10884,0
47645,1
25930,1
44797,0
36512,1
3135,0
16056,1
11490,1
101,0
26831,1
22806,1
38625,1
19196,0
12152,1
63,0
30249,0
2604,1
33810,1
9787,1
49777,0
28770,0
13837,0
24771,1
5224,1
22086,0
49446,0
38668,1
36363,1
4391,1
21623,0
5138,0
11754,0
27704,0
3012,0
29153,1
7575,0
18134,1
39027,0
41501,1
42379,1
7107,1
27013,1
40742,0
23079,0
45995,0
9302,0
30176,0
30753,0
28130,0
44715,0
23844,0
9333,0
23260,0
40129,1
34309,0
33127,0
44903,0
39399,1
1569,0
39429,0
1715,0
18997,0
38062,1
40765,0
22591,0
44631,0
13096,0
32096,1
29219,1
572,1
39371,0
38841,0
31409,0
30943,1
18267,0
11389,1
795,1
49292,1
2157,1
5673,1
37468,0
30305,1
33059,1
13302,1
20535,1
25125,0
34358,0
5417,1
6445,0
3417,1
41888,0
35828,0
21479,0
31925,1
43218,0
16486,1
17355,0
29275,0
39370,1
12545,1
7051,0
28701,0
4953,1
44427,0
49295,1
48941,1
33500,1
39722,0
4612,1
48017,0
34553,0
49227,1
43406,0
38606,1
49088,0
42069,1
22802,0
1220,0
9198,0
28578,1
48368,0
39714,1
21790,1
28784,0
6011,1
7050,1
19509,1
37613,0
37907,1
2481,0
46195,0
24039,0
31865,0
36085,1
11507,1
142,0
1056,1
46293,1
23737,1
17747,0
12035,1
3179,0
49808,0
25505,1
26556,1
4101,1
48166,1
44280,1
48202,0
21433,0
25029,0
43051,0
37526,1
45355,1
2090,1
15314,1
32971,1
46807,1
18167,0
17181,0
3901,1
23779,1
38479,0
26302,1
44791,0
39768,0
25166,1
29031,1
49562,0
613,0
26247,0
36678,0
7534,0
35638,0
14928,0
14406,0
49703,0
28421,1
18525,1
17949,0
13951,0
4363,1
23899,0
40955,0
22938,1
14920,0
46885,0
42997,0
14838,1
13376,0
20926,1
49283,0
19767,0
41559,1
15883,0
26840,1
22893,1
18819,1
14841,1
34859,1
13202,1
14177,0
33699,0
8579,1
22220,1
22194,0
24902,1
718,0
10376,1
44941,0
27533,0
13968,1
36938,1
27111,0
11533,1
36722,1
12343,0
28648,1
22000,0
23479,0
32030,1
6712,0
14775,1
36706,0
14377,1
44652,1
25856,1
4398,0
4659,1
32545,0
5934,0
5507,1
31228,0
7823,0
42560,1
24964,0
35175,0
1598,1
29035,1
33752,0
27953,0
8779,1
2657,1
30260,1
17909,0
37446,0
18516,1
26664,0
10042,1
15841,1
32589,0
10087,1
11743,1
48114,0
37576,1
13640,0
8751,1
4051,0
33973,0
18190,0
10716,0
9109,0
25626,0
9870,0
15579,1
42576,0
19951,0
1890,1
41047,1
39947,0
20801,1
17845,0
41278,0
34946,0
22130,0
28641,1
46691,1
18181,1
18602,0
19301,0
40547,0
42538,0
37323,0
25545,1
8332,1
42250,0
2444,1
16229,0
4794,0
11717,0
18774,1
13028,1
29025,1
34483,1
47966,0
21697,0
39466,1
42161,0
2319,1
20152,0
37815,1
49003,0
42691,1
13525,0
18742,0
705,0
30986,1
36652,0
41028,0
12408,1
7484,1
31972,0
35359,0
39024,1
22904,1
15862,0
20899,0
17000,0
12795,0
20988,0
13574,1
43744,1
18356,1
1523,0
33564,0
7757,1
22461,0
16118,1
3778,0
15289,1
1547,0
43017,1
41029,0
18334,0
28187,1
43489,1
3246,1
42510,0
23801,0
18009,1
48558,0
48624,1
30452,1
13320,1
45997,0
26053,0
7603,1
2798,1
36999,1
32855,0
27334,0
46017,1
6124,0
16818,0
880,0
20336,1
20745,0
44384,1
13532,1
49938,0
47331,0
8856,1
16872,0
48198,1
33732,1
38425,1
2805,1
8356,1
17021,1
22577,0
5425,0
31620,0
8008,0
8453,1
10579,0
39237,0
21890,0
15967,1
33774,0
17859,0
24724,1
30443,0
1612,0
28392,1
18985,1
1706,1
47567,0
41594,0
44248,1
28623,1
11714,1
30236,0
41861,0
9970,0
33225,0
31149,0
33602,0
23850,1
22541,1
35475,0
17766,1
12284,0
11602,1
35582,0
7221,1
26706,0
29270,0
8604,1
24610,1
18628,0
20166,0
18357,1
48477,0
39541,0
32032,1
12962,1
24516,1
20197,1
25220,1
46239,0
28492,1
13564,0
36936,1
33074,1
39598,1
28063,0
26860,0
8000,1
22594,0
26377,1
19372,0
10493,0
42886,1
49695,1
46439,1
31542,0
6883,0
18789,1
8371,0
18139,1
36712,1
42569,1
14641,1
576,0
37235,0
2924,0
46928,0
27116,0
28692,0
2411,1
31380,1
34935,0
49475,1
44742,0
25576,0
2947,0
22261,0
5601,0
29331,1
44324,0
35066,1
47859,0
5161,0
27242,0
24871,1
11040,1
11289,1
28418,1
33738,1
5599,0
18918,1
44530,1
45906,0
14275,0
42426,0
3183,1
43205,1
28215,1
12438,0
4164,1
22531,1
40238,1
17944,1
10535,1
32831,0
45421,0
29726,1
4200,1
15992,1
25288,1
47849,1
11068,1
8228,1
10274,1
25361,1
41484,1
44012,0
47454,0
4796,1
3757,1
8815,0
12029,1
38612,0
49401,1
47183,1
8742,1
7420,0
33152,0
44193,1
18025,0
31151,1
5781,0
21276,0
43157,1
34814,0
26566,0
4762,0
47364,0
22944,0
34274,0
8283,1
35401,1
31080,0
18571,1
37206,0
47662,0
33213,1
19786,1
27787,1
17828,0
12844,1
13771,1
43155,1
33739,1
2070,1
40201,0
15783,0
22575,0
23217,1
43079,1
11609,0
30460,1
11387,1
22543,1
18441,1
9274,1
1691,0
7921,0
9534,0
38891,0
1693,0
28471,0
995,1
43457,0
14912,0
39686,0
34398,1
47528,1
12369,0
11013,1
32102,0
36627,0
9573,1
18559,1
49164,1
22548,1
47941,0
37469,1
24458,1
17217,1
33135,1
21465,0
23203,0
5584,1
13680,0
22845,0
32597,0
6831,1
21237,1
20494,1
17892,1
9816,1
30174,1
20188,0
23309,1
20228,0
49889,0
45804,0
31424,1
14930,0
3398,0
23256,1
27137,1
31156,0
34556,0
12972,1
4080,0
21016,0
16858,1
33567,0
16186,0
7007,0
629,1
38345,1
14344,0
38005,0
290,1
49998,0
21764,0
28040,1
4211,1
19806,1
21517,0
1173,0
27389,0
36016,0
28303,1
10334,0
27361,1
8189,1
31745,1
17088,0
43238,1
24897,1
11779,0
28829,0
17119,0
41412,0
48630,1
41367,1
47024,0
38956,0
3678,1
3897,1
44940,0
39189,1
29526,1
28596,1
26945,1
24919,0
9222,0
31694,1
4444,0
37793,0
48051,0
39617,1
26285,1
40253,0
32410,1
40428,1
24523,1
4778,0
30568,1
31473,0
9423,1
22112,1
11175,0
31888,0
2677,0
22790,0
23025,1
38557,1
25335,1
21915,0
23805,1
12308,0
3745,0
34838,1
41365,1
31435,0
18609,1
24828,1
45433,1
21722,1
14108,1
14221,0
9009,1
8227,1
20935,0
23319,1
46809,0
30759,0
26921,0
49587,1
25355,1
6606,1
22714,1
21877,0
14040,0
39800,0
33806,0
45071,1
31614,0
14634,0
42499,1
40361,0
40958,0
39418,0
17025,0
49918,0
25796,0
45898,0
4713,0
3387,0
38033,1
8157,1
27903,0
31104,0
33934,1
29876,0
37951,0
43687,1
18751,1
47664,1
15777,1
13792,0
49269,1
18515,1
32775,0
29549,0
33631,0
39614,0
42335,1
8757,0
13896,0
2538,0
2605,1
14839,0
46665,1
36950,0
14197,0
6223,0
19003,0
46849,0
30495,1
47731,0
28052,1
14133,0
30850,0
45562,1
7199,0
36237,0
44447,1
43506,1
16534,0
36888,0
45173,0
25971,1
41650,1
43096,1
49714,1
36864,0
11585,1
5379,0
21501,1
39020,0
43425,0
9365,0
41719,0
20772,1
6489,1
36125,1
41641,1
28335,1
1471,0
31382,0
15092,1
36804,0
4673,1
12280,0
485,0
7791,1
12740,1
32973,0
11736,0
6068,0
3977,0
20680,0
478,0
1266,1
42116,1
13185,0
19406,1
42009,1
14787,1
6241,0
42143,0
30656,1
8010,1
29857,0
3949,0
32662,0
44066,0
18282,1
44740,1
35838,1
21319,1
23414,1
28222,1
27560,0
1259,0
45779,1
25141,1
30370,0
32829,1
4344,0
23323,0
26477,1
18887,0
22950,0
1804,0
1844,1
10980,0
47046,1
19467,1
47016,0
23579,0
38966,1
26632,0
38768,0
26530,0
24663,0
9995,1
7913,1
26952,0
6332,0
14929,0
8589,1
48708,1
7412,1
41391,1
39618,1
25508,0
5671,0
34856,0
37723,0
30366,0
28651,1
451,1
483,1
11931,0
20856,1
16278,0
20994,1
34301,1
39660,1
41492,0
23754,1
36562,1
487,1
26687,1
39318,0
39209,0
38678,0
31936,0
45264,1
30400,0
5444,1
1042,1
43100,1
49678,1
36782,0
6619,1
49416,1
14093,1
19335,0
31790,0
14613,1
24342,1
48405,1
24132,1
47812,1
19594,0
17574,1
43545,1
21272,0
47992,0
563,0
42154,0
20250,1
23543,1
37998,0
25415,1
33229,0
3166,1
29683,0
48964,0
15395,1
10623,1
11414,0
13724,0
16735,1
13974,1
9489,1
44503,0
27972,1
17984,1
36063,1
35761,1
48060,0
6713,1
14890,1
30756,0
3475,1
46720,1
6280,1
5953,0
28089,1
6101,1
20163,1
13164,0
11973,1
44643,0
31806,0
1380,0
47532,1
18665,0
43421,1
6087,1
48389,0
31637,1
11792,0
29691,0
43414,0
48957,0
36794,1
44399,1
37807,0
41037,0
27010,0
10039,0
21533,0
40043,0
22975,1
2394,0
21716,1
40169,1
607,1
5420,1
20353,0
44902,1
10898,1
43359,1
39877,0
17060,1
30196,1
47395,0
4195,0
20639,1
29578,1
29569,1
10809,1
33506,1
42910,0
29326,1
7429,1
12106,0
34880,0
35938,0
11358,1
45288,0
47409,1
14869,1
13583,0
47033,1
45157,1
34260,1
34897,0
19958,0
12014,0
32645,0
43193,1
17139,1
10726,0
22690,0
46504,1
25031,1
4718,1
7700,0
36040,0
1309,1
7912,0
2397,0
14783,1
3050,0
8715,1
40331,0
37234,1
506,0
42791,1
10788,1
2136,0
46671,0
42182,0
19905,0
36241,0
9098,1
39431,0
24581,1
4755,0
43560,0
11379,0
4365,0
20136,0
15576,1
44015,1
49459,0
31264,1
27342,0
10513,0
34554,0
42852,1
15300,0
10509,0
21198,1
41069,0
24713,1
6627,0
17213,1
3710,1
16902,0
40587,0
14742,1
38446,1
22272,0
29730,1
46702,1
31893,1
44649,1
23063,1
34219,1
40400,0
34135,1
8281,0
41695,0
30323,0
21693,1
38586,1
39609,0
12978,1
36377,0
18468,1
24321,0
1399,1
38477,0
6616,0
40409,0
9075,1
6709,1
9307,1
33022,1
43682,0
7060,0
2430,1
15348,1
13756,0
30571,1
39167,0
44868,0
44615,0
44967,0
49038,0
37513,0
13113,1
41466,1
4440,1
37502,1
33695,1
26159,0
17975,0
42313,0
28198,0
10201,0
18578,1
24246,0
47250,0
12694,0
23313,1
16884,1
39022,0
47871,0
38339,0
29298,1
38312,1
22370,0
21525,1
7819,1
39985,0
26229,0
33007,1
22803,0
38753,1
3266,0
33020,1
16827,0
22864,1
35325,1
8505,0
18966,0
47084,1
47685,0
44628,1
43153,1
37572,0
49564,0
47143,0
27427,1
48101,1
37373,1
38860,1
26438,0
48902,0
44796,1
39096,1
26480,1
2018,1
49073,1
7042,1
35683,1
9362,1
44450,0
19917,0
16410,0
13088,0
8233,0
32960,1
14583,0
45149,0
30093,0
27422,1
11229,0
33278,0
16784,1
11718,1
9900,1
12244,1
13815,0
9513,1
13736,1
41490,0
21633,0
16716,0
26448,1
44391,0
35376,0
38120,0
33344,0
9642,0
43717,0
19102,0
13953,0
15370,1
25004,0
24947,0
15902,1
24541,0
27999,1
37397,0
13961,1
3498,1
24839,0
22621,1
17292,1
38630,0
17440,1
15788,0
41411,1
32417,0
6377,0
17236,1
4490,1
29562,1
3978,0
26203,1
32454,0
9938,0
34804,0
10786,0
28168,0
35849,0
43602,1
21985,0
24590,0
35237,1
7113,0
9809,1
25925,0
37831,1
30056,0
49237,1
29407,1
48008,0
11216,0
3911,0
2803,0
43196,1
20838,0
28782,0
29151,1
14659,1
34797,1
45612,1
18904,1
39642,1
45410,1
41942,0
47746,0
2120,1
34669,0
35528,0
4024,0
41797,0
42451,0
12762,0
45024,0
13916,0
38686,1
6286,1
39823,1
34021,0
20819,1
49728,0
13354,1
4871,0
17431,0
26813,0
26814,0
17847,0
21085,1
18973,0
41189,0
7690,0
20871,1
20068,1
31003,0
13594,1
49233,0
39295,1
18712,0
47089,0
2173,0
19993,0
19411,0
46002,1
22382,1
6257,1
10070,0
46071,0
37867,1
11793,0
44110,1
37896,1
18873,0
9250,1
12022,0
32772,1
2819,1
33532,0
4105,1
18262,0
45676,0
29199,0
14876,0
13735,0
13390,0
48971,1
23884,1
1302,1
43015,1
4964,1
16736,0
6637,1
14360,1
39820,1
40749,0
18531,1
46156,0
2006,1
8603,1
29884,1
32029,0
43848,1
33497,0
35280,1
46852,0
48343,1
26893,0
36362,0
2447,1
19687,0
5871,1
39604,0
12113,0
3995,1
1198,1
3473,0
7695,1
9138,1
16894,0
583,0
26007,1
4808,1
28409,1
34760,0
17660,0
31988,1
47679,0
30058,0
32143,1
15491,0
49455,1
17414,0
24751,0
49991,0
25016,1
872,1
44788,1
42461,0
39042,0
35390,0
11263,1
13741,1
26741,0
19137,0
6453,1
9644,0
6208,1
38149,1
3213,1
29018,1
49396,0
36215,0
4993,0
5736,1
45422,0
37649,1
34067,0
40224,0
41230,0
24953,1
20647,1
48206,0
36623,1
36651,0
49272,1
40777,1
30560,1
10429,1
47269,1
1874,0
20894,0
14416,1
8653,1
38984,0
7644,1
36371,0
36849,0
36819,1
650,1
32437,0
39708,0
27298,0
7740,0
48660,1
12562,1
43662,1
38858,1
38252,0
26021,1
25990,1
36166,1
28550,0
33681,1
41432,1
14480,0
45877,0
7000,0
13589,0
39788,1
17055,0
22644,1
27993,0
30643,1
257,0
25696,1
3045,1
11994,1
22590,1
38167,1
45196,0
38517,1
33689,1
22630,0
1939,0
4236,1
30626,1
23336,0
45601,0
2468,1
29108,1
38039,1
6531,1
49915,0
2184,1
4223,0
41545,0
43880,1
44297,1
14315,0
25999,1
17067,0
46745,0
31864,1
19407,1
46289,0
7472,1
26075,0
15476,0
38521,0
38317,0
5094,0
31292,1
13915,1
15986,0
43308,1
14307,0
31729,0
10631,0
3620,0
12706,0
42898,1
24702,0
24571,0
33474,0
41933,0
43943,0
18636,0
32301,1
522,1
37165,0
19628,1
19640,0
43094,1
9946,0
26713,0
23577,1
43633,0
23789,1
24652,0
32171,1
13199,0
10305,0
47035,1
49364,1
41374,0
48138,0
9139,1
47687,1
16815,1
43988,0
47467,0
4037,1
14099,1
9775,0
45903,0
21093,0
30347,0
31948,0
35213,1
41407,1
17195,0
28358,0
16362,0
22438,1
28171,1
47656,1
16602,0
13244,0
48443,0
18084,1
37986,1
1011,1
3026,0
34167,1
48267,0
19082,0
38816,1
35348,1
49684,0
42622,1
13763,0
16067,1
4065,0
4991,0
39716,0
28847,1
28033,0
41792,0
12095,0
37364,0
33237,0
20242,0
17340,1
9626,1
22247,0
3157,1
11295,1
49845,1
42057,1
11132,0
30667,1
44707,1
48228,1
15126,1
20515,1
46925,1
24739,1
1834,0
33878,1
34526,1
20386,1
14132,0
11828,0
32354,1
7271,0
30458,0
6438,1
35741,1
22565,0
40691,0
28252,1
15117,1
23748,1
16908,1
24301,1
11473,0
38833,1
46199,1
30778,1
34871,1
36391,1
23875,1
3509,1
23370,1
41142,1
22498,1
18401,1
24872,0
5096,0
24477,1
14666,1
30152,0
12785,1
26861,0
19794,0
37088,0
35463,0
6672,0
28332,1
8197,1
44873,0
32064,0
33794,0
49315,1
1290,0
49230,0
2688,0
49076,0
28422,1
45697,1
25214,1
24138,1
11291,1
36909,0
25516,0
36441,1
48976,0
46370,1
26877,0
30488,1
29060,0
9853,0
44255,1
4186,1
7046,1
19098,0
45741,1
8174,1
4345,0
15468,0
18373,0
28157,0
28285,1
42060,0
9379,1
14176,1
22833,0
25129,0
13634,1
35392,1
6775,0
3518,1
44423,1
32038,1
40407,0
42131,1
40234,1
20414,1
25075,1
27034,0
48916,1
46497,1
46933,1
4547,0
3677,1
33381,0
46207,1
39638,1
16010,0
41817,1
37758,1
14075,1
29792,1
3463,1
11326,1
27492,0
17655,1
14853,0
12549,1
34950,1
13173,0
34291,1
37980,0
27248,0
8121,1
19108,0
18654,0
45803,1
47594,1
13430,1
1123,0
41368,1
2904,1
13086,1
42027,0
37753,1
31081,0
6260,0
33325,0
23249,1
28528,0
11325,0
4888,1
10203,1
29817,0
25610,0
36620,0
14386,0
34209,0
8516,1
33255,1
10322,1
40861,1
10661,1
3864,0
29786,0
48193,0
24199,0
9210,1
8127,1
3079,1
27352,0
49570,0
25558,0
49649,1
11506,0
42456,1
11581,1
45116,1
24971,0
40667,1
10722,1
35381,1
44009,1
6830,1
12281,0
5334,0
39297,1
43554,1
11928,0
37829,0
37675,1
8534,1
2214,0
32718,0
46932,0
39557,1
48465,0
21375,1
19606,1
10705,1
2249,0
29248,1
38780,1
42700,1
6836,0
8185,1
27309,0
701,1
10914,0
23937,1
15755,0
35239,1
36553,1
11629,0
13823,0
31187,1
46184,0
11693,0
22718,1
16833,1
28813,1
6534,1
14531,0
28479,0
9504,0
4978,0
100,1
36802,0
42890,1
28619,0
43875,1
6151,0
5403,1
11199,1
7726,1
41554,0
19132,0
3440,0
19638,0
11316,1
49205,0
49255,0
34377,0
804,1
43271,0
30715,1
49215,1
19992,1
4624,0
27416,1
44805,1
36590,1
11679,1
18634,1
38387,0
38226,1
34741,0
1966,0
5621,1
39207,1
11727,1
27203,1
44820,0
17428,0
34496,0
10868,1
36783,0
40463,1
32686,0
3062,1
23356,1
18043,0
34942,1
33195,1
6673,0
13387,0
1322,0
17947,1
789,1
32448,1
44158,1
3187,1
30199,1
31535,1
16461,1
41102,1
12228,1
27458,1
14171,1
4294,0
3865,0
21559,1
2061,0
47595,1
26833,0
1964,1
5402,1
30466,0
29591,1
4446,1
16664,0
9156,0
20341,0
15875,0
26223,1
35446,1
1690,0
26590,1
8862,1
27403,1
32431,1
10235,0
44954,1
47504,1
2641,1
46883,1
11631,1
47914,0
2063,0
16550,0
16384,0
31028,0
9071,0
22980,1
46902,1
26779,0
9973,0
38338,1
34677,1
8999,0
40735,0
12837,0
12405,0
7505,1
17953,0
16637,1
14805,0
24973,0
30858,0
49119,0
12255,0
156,0
44300,0
10443,1
13935,0
14383,1
35424,0
41138,0
48046,0
30159,0
40215,0
23983,0
36554,1
7929,1
2478,0
6639,0
6064,0
43002,0
39315,0
1393,1
18611,1
2959,0
10154,0
23114,0
39235,1
28043,1
46880,0
24508,1
21828,1
41130,0
49599,1
43470,1
8887,1
26496,1
32039,0
4961,0
37617,1
14046,1
29941,0
25383,1
31895,0
21620,0
10266,0
31855,1
4902,1
43122,1
14053,0
3355,0
29201,0
10767,1
1625,0
34892,0
49264,0
36816,0
25021,0
23318,0
31938,0
35553,0
12034,0
14730,0
28510,1
42507,1
38200,0
12456,1
37872,0
47705,0
12548,1
27755,1
28581,0
46550,0
34183,1
31507,0
49805,0
41464,1
5429,0
21765,1
23689,0
42990,1
46368,0
30073,0
6842,0
35608,1
18723,1
38846,0
21340,0
34133,1
9676,1
32758,1
6815,1
14903,0
3015,0
44892,0
10155,1
21278,0
43681,1
31033,0
2241,1
39217,0
47398,0
15326,1
34671,0
47940,1
22234,0
36252,1
32253,1
33459,1
14151,0
43180,0
4596,0
1038,1
4206,1
25299,1
34091,0
36689,1
46044,1
18078,1
3562,0
24629,1
27171,1
4999,0
10149,0
27783,1
28983,1
6795,0
39615,1
47348,1
46218,0
38050,0
47984,1
14867,1
16787,1
38839,0
14675,1
47382,0
4736,0
34061,0
14660,0
30695,0
43397,1
21914,0
17505,0
34605,1
9185,1
34056,0
20952,0
15009,1
34362,1
40903,1
19777,0
41504,0
38716,1
46799,0
29357,0
23829,0
39274,1
11787,1
42260,0
7013,1
34661,0
39687,0
43849,0
40883,1
38661,1
34673,1
4618,1
15001,0
8011,0
26281,1
905,0
30397,1
46062,0
19161,0
